love	love	love
of	of	of
Heaven,	Heaven,	Heaven,
of	of	of
justice,	justice,	justice,
of	of	of
generosity,	generosity,	generosity,
of	of	of
the	a	the
honour	honour	honour
of	of	of
your	your	your
noble	noble	noble
name,	name,	name,
I	I	I
supplicate	supplicate	supplicate
you,	you,	you,
Monsieur	Monsieur	Monsieur
heretofore	heretofore	heretofore
the	the	the
Marquis,	Marquis,	Marquis,
to	to	to
succour	succour	succour
and	and	and
release	release	release
me.	me.	me.
My	My	My
fault	fault	fault
is,	is,	is,
that	that	that
I	I	I
have	have	have
been	been	been
true	true	true
to	to	to
you.	you.	you.
Oh	Oh	Oh
Monsieur	Monsieur	Monsieur
heretofore	heretofore	heretofore
the	a	the
Marquis,	Marquis,	Marquis,
I	I	I
pray	pray	pray
you	you	you
be	be	be
you	you	you
true	true	true
to	to	to
me!	me!	me!
"From	"From	"From
this	this	this
prison	prison	prison
here	here	here
of	of	of
horror,	horror,	horror,
whence	whence	whence
I	I	I
every	every	every
hour	hour	hour
tend	tend	tend
nearer	nearer	nearer
and	and	and
nearer	nearer	nearer
to	to	to
destruction,	destruction,	destruction,
I	I	I
send	send	send
you,	you,	you,
Monsieur	Monsieur	Monsieur
heretofore	heretofore	heretofore
the	the	the
Marquis,	Marquis,	Marquis,
the	the	the
assurance	assurance	assurance
of	of	of
my	my	my
dolorous	dolorous	dolorous
and	and	and
unhappy	unhappy	unhappy
service.	service.	service.
"Your	"Your	"Your
afflicted,	afflicted,	afflicted,
"Gabelle."	"Gabelle."	"Gabelle."
the	The	the
latent	latent	latent
uneasiness	uneasiness	uneasiness
in	in	in
Darnay's	Darnay's	Darnay's
mind	mind	mind
was	was	was
roused	roused	roused
to	to	to
vigourous	vigourous	vigourous
life	life	life
by	by	by
this	this	this
letter.	letter.	letter.
the	The	the
peril	peril	peril
of	of	of
an	an	an
old	old	old
servant	servant	servant
and	and	and
a	the	the
good	good	good
one,	one,	one,
whose	whose	whose
only	only	only
crime	crime	crime
was	was	was
fidelity	fidelity	fidelity
to	to	to
himself	himself	himself
and	and	and
his	his	his
family,	family,	family,
stared	stared	stared
him	him	him
so	so	so
reproachfully	reproachfully	reproachfully
in	in	in
the	the	the
face,	face,	face,
that,	that,	that,
as	as	as
he	he	he
walked	walked	walked
to	to	to
and	and	and
fro	fro	fro
in	in	in
the	the	the
Temple	Temple	Temple
considering	considering	considering
what	what	what
to	to	to
do,	do,	do,
he	he	he
almost	almost	almost
hid	hid	hid
his	his	his
face	face	face
from	from	from
the	the	the
passersby.	passersby.	passersby.
He	He	He
knew	knew	knew
very	very	very
well,	well,	well,
that	that	that
in	in	in
his	his	his
horror	horror	horror
of	of	of
the	the	the
deed	deed	deed
which	which	which
had	had	had
culminated	culminated	culminated
the	the	the
bad	bad	bad
deeds	deeds	deeds
and	and	and
bad	bad	bad
reputation	reputation	reputation
of	of	of
the	the	the
old	old	old
family	family	family
house,	house,	house,
in	in	in
his	his	his
resentful	resentful	resentful
suspicions	suspicions	suspicions
of	of	of
his	his	his
uncle,	uncle,	uncle,
and	and	and
in	in	in
the	the	the
aversion	aversion	aversion
with	with	with
which	which	which
his	his	his
conscience	conscience	conscience
regarded	regarded	regarded
the	a	the
crumbling	crumbling	crumbling
fabric	fabric	fabric
that	that	that
he	he	he
was	was	was
supposed	supposed	supposed
to	to	to
uphold,	uphold,	uphold,
he	he	he
had	had	had
acted	acted	acted
imperfectly.	imperfectly.	imperfectly.
He	He	He
knew	knew	knew
very	very	very
well,	well,	well,
that	that	that
in	in	in
his	his	his
love	love	love
for	for	for
Lucie,	Lucie,	Lucie,
his	his	his
renunciation	renunciation	renunciation
of	of	of
his	his	his
social	social	social
place,	place,	place,
though	though	though
by	by	by
no	no	no
means	means	means
new	new	new
to	to	to
his	his	his
own	own	own
mind,	mind,	mind,
had	had	had
been	been	been
hurried	hurried	hurried
and	and	and
incomplete.	incomplete.	incomplete.
He	He	He
knew	knew	knew
that	that	that
he	he	he
ought	ought	ought
to	to	to
have	have	have
systematically	systematically	systematically
worked	worked	worked
it	it	it
out	out	out
and	and	and
supervised	supervised	supervised
it,	it,	it,
and	and	and
that	that	that
he	he	he
had	had	had
meant	meant	meant
to	to	to
do	do	do
it,	it,	it,
and	and	and
that	that	that
it	it	it
had	had	had
never	never	never
been	been	been
done.	done.	done.
the	The	the
happiness	happiness	happiness
of	of	of
his	his	his
own	own	own
chosen	chosen	chosen
English	English	English
home,	home,	home,
the	the	the
necessity	necessity	necessity
of	of	of
being	being	being
always	always	always
actively	actively	actively
employed,	employed,	employed,
the	the	the
swift	swift	swift
changes	changes	changes
and	and	and
troubles	troubles	troubles
of	of	of
the	the	the
time	time	time
which	which	which
had	had	had
followed	followed	followed
on	on	on
one	one	one
another	another	another
so	so	so
fast,	fast,	fast,
that	that	that
the	the	the
events	events	events
of	of	of
this	this	this
week	week	week
annihilated	annihilated	annihilated
the	a	the
immature	immature	immature
plans	plans	plans
of	of	of
last	last	last
week,	week,	week,
and	and	and
the	the	the
events	events	events
of	of	of
the	the	the
week	week	week
following	following	following
made	made	made
all	all	all
new	new	new
again;	again;	again;
he	he	he
knew	knew	knew
very	very	very
well,	well,	well,
that	that	that
to	to	to
the	the	the
force	force	force
of	of	of
these	these	these
circumstances	circumstances	circumstances
he	he	he
had	had	had
yielded:--not	yielded:--not	yielded:--not
without	without	without
disquiet,	disquiet,	disquiet,
but	but	but
still	still	still
without	without	without
continuous	continuous	continuous
and	and	and
accumulating	accumulating	accumulating
resistance.	resistance.	resistance.
That	That	That
he	he	he
had	had	had
watched	watched	watched
the	a	the
times	times	times
for	for	for
a	a	the
time	time	time
of	of	of
action,	action,	action,
and	and	and
that	that	that
they	they	they
had	had	had
shifted	shifted	shifted
and	and	and
struggled	struggled	struggled
until	until	until
the	the	the
time	time	time
had	had	had
gone	gone	gone
by,	by,	by,
and	and	and
the	the	the
nobility	nobility	nobility
were	were	were
trooping	trooping	trooping
from	from	from
France	France	France
by	by	by
every	every	every
highway	highway	highway
and	and	and
byway,	byway,	byway,
and	and	and
their	their	their
property	property	property
was	was	was
in	in	in
course	course	course
of	of	of
confiscation	confiscation	confiscation
and	and	and
destruction,	destruction,	destruction,
and	and	and
their	their	their
very	very	very
names	names	names
were	were	were
blotting	blotting	blotting
out,	out,	out,
was	was	was
as	as	as
well	well	well
known	known	known
to	to	to
himself	himself	himself
as	as	as
it	it	it
could	could	could
be	be	be
to	to	to
any	any	any
new	new	new
authority	authority	authority
in	in	in
France	France	France
that	that	that
might	might	might
impeach	impeach	impeach
him	him	him
for	for	for
it.	it.	it.
But,	But,	But,
he	he	he
had	had	had
oppressed	oppressed	oppressed
no	no	no
man,	man,	man,
he	he	he
had	had	had
imprisoned	imprisoned	imprisoned
no	no	no
man;	man;	man;
he	he	he
was	was	was
so	so	so
far	far	far
from	from	from
having	having	having
harshly	harshly	harshly
exacted	exacted	exacted
payment	payment	payment
of	of	of
his	his	his
dues,	dues,	dues,
that	that	that
he	he	he
had	had	had
relinquished	relinquished	relinquished
them	them	them
of	of	of
his	his	his
own	own	own
will,	will,	will,
thrown	thrown	thrown
himself	himself	himself
on	on	on
a	the	the
world	world	world
with	with	with
no	no	no
favour	favour	favour
in	in	in
it,	it,	it,
won	won	won
his	his	his
own	own	own
private	private	private
place	place	place
there,	there,	there,
and	and	and
earned	earned	earned
his	his	his
own	own	own
bread.	bread.	bread.
Monsieur	Monsieur	Monsieur
Gabelle	Gabelle	Gabelle
had	had	had
held	held	held
the	a	the
impoverished	impoverished	impoverished
and	and	and
involved	involved	involved
estate	estate	estate
on	on	on
written	written	written
instructions,	instructions,	instructions,
to	to	to
spare	spare	spare
the	the	the
people,	people,	people,
to	to	to
give	give	give
them	them	them
what	what	what
little	little	little
there	there	there
was	was	was
to	to	to
give--such	give--such	give--such
fuel	fuel	fuel
as	as	as
the	the	the
heavy	heavy	heavy
creditors	creditors	creditors
would	would	would
let	let	let
them	them	them
have	have	have
in	in	in
the	the	the
winter,	winter,	winter,
and	and	and
such	such	such
produce	produce	produce
as	as	as
could	could	could
be	be	be
saved	saved	saved
from	from	from
the	the	the
same	same	same
grip	grip	grip
in	in	in
the	the	the
summer--and	summer--and	summer--and
no	no	no
doubt	doubt	doubt
he	he	he
had	had	had
put	put	put
the	the	the
fact	fact	fact
in	in	in
plea	plea	plea
and	and	and
proof,	proof,	proof,
for	for	for
his	his	his
own	own	own
safety,	safety,	safety,
so	so	so
that	that	that
it	it	it
could	could	could
not	not	not
but	but	but
appear	appear	appear
now.	now.	now.
This	This	This
favoured	favoured	favoured
the	the	the
desperate	desperate	desperate
resolution	resolution	resolution
Charles	Charles	Charles
Darnay	Darnay	Darnay
had	had	had
begun	begun	begun
to	to	to
make,	make,	make,
that	that	that
he	he	he
would	would	would
go	go	go
to	to	to
Paris.	Paris.	Paris.
Yes.	Yes.	Yes.
Like	Like	Like
the	a	the
mariner	mariner	mariner
in	in	in
the	a	the
old	old	old
story,	story,	story,
the	the	the
winds	winds	winds
and	and	and
streams	streams	streams
had	had	had
driven	driven	driven
him	him	him
within	within	within
the	the	the
influence	influence	influence
of	of	of
the	the	the
Loadstone	Loadstone	Loadstone
Rock,	Rock,	Rock,
and	and	and
it	it	it
was	was	was
drawing	drawing	drawing
him	him	him
to	to	to
itself,	itself,	itself,
and	and	and
he	he	he
must	must	must
go.	go.	go.
Everything	Everything	Everything
that	that	that
arose	arose	arose
before	before	before
his	his	his
mind	mind	mind
drifted	drifted	drifted
him	him	him
on,	on,	on,
faster	faster	faster
and	and	and
faster,	faster,	faster,
more	more	more
and	and	and
more	more	more
steadily,	steadily,	steadily,
to	to	to
the	the	the
terrible	terrible	terrible
attraction.	attraction.	attraction.
His	His	His
latent	latent	latent
uneasiness	uneasiness	uneasiness
had	had	had
been,	been,	been,
that	that	that
bad	bad	bad
aims	aims	aims
were	were	were
being	being	being
worked	worked	worked
out	out	out
in	in	in
his	his	his
own	own	own
unhappy	unhappy	unhappy
land	land	land
by	by	by
bad	bad	bad
instruments,	instruments,	instruments,
and	and	and
that	that	that
he	he	he
who	who	who
could	could	could
not	not	not
fail	fail	fail
to	to	to
know	know	know
that	that	that
he	he	he
was	was	was
better	better	better
than	than	than
they,	they,	they,
was	was	was
not	not	not
there,	there,	there,
trying	trying	trying
to	to	to
do	do	do
something	something	something
to	to	to
stay	stay	stay
bloodshed,	bloodshed,	bloodshed,
and	and	and
assert	assert	assert
the	the	the
claims	claims	claims
of	of	of
mercy	mercy	mercy
and	and	and
humanity.	humanity.	humanity.
With	With	With
this	this	this
uneasiness	uneasiness	uneasiness
half	half	half
stifled,	stifled,	stifled,
and	and	and
half	half	half
reproaching	reproaching	reproaching
him,	him,	him,
he	he	he
had	had	had
been	been	been
brought	brought	brought
to	to	to
the	the	the
pointed	pointed	pointed
comparison	comparison	comparison
of	of	of
himself	himself	himself
with	with	with
the	the	the
brave	brave	brave
old	old	old
gentleman	gentleman	gentleman
in	in	in
whom	whom	whom
duty	duty	duty
was	was	was
so	so	so
strong;	strong;	strong;
upon	upon	upon
that	that	that
comparison	comparison	comparison
(injurious	(injurious	(injurious
to	to	to
himself)	himself)	himself)
had	had	had
instantly	instantly	instantly
followed	followed	followed
the	the	the
sneers	sneers	sneers
of	of	of
Monseigneur,	Monseigneur,	Monseigneur,
which	which	which
had	had	had
stung	stung	stung
him	him	him
bitterly,	bitterly,	bitterly,
and	and	and
those	those	those
of	of	of
Stryver,	Stryver,	Stryver,
which	which	which
above	above	above
all	all	all
were	were	were
coarse	coarse	coarse
and	and	and
galling,	galling,	galling,
for	for	for
old	old	old
reasons.	reasons.	reasons.
Upon	Upon	Upon
those,	those,	those,
had	had	had
followed	followed	followed
Gabelle's	Gabelle's	Gabelle's
letter:	letter:	letter:
the	the	the
appeal	appeal	appeal
of	of	of
an	an	an
innocent	innocent	innocent
prisoner,	prisoner,	prisoner,
in	in	in
danger	danger	danger
of	of	of
death,	death,	death,
to	to	to
his	his	his
justice,	justice,	justice,
honour,	honour,	honour,
and	and	and
good	good	good
name.	name.	name.
His	His	His
resolution	resolution	resolution
was	was	was
made.	made.	made.
He	He	He
must	must	must
go	go	go
to	to	to
Paris.	Paris.	Paris.
Yes.	Yes.	Yes.
the	The	the
Loadstone	Loadstone	Loadstone
Rock	Rock	Rock
was	was	was
drawing	drawing	drawing
him,	him,	him,
and	and	and
he	he	he
must	must	must
sail	sail	sail
on,	on,	on,
until	until	until
he	he	he
struck.	struck.	struck.
He	He	He
knew	knew	knew
of	of	of
no	no	no
rock;	rock;	rock;
he	he	he
saw	saw	saw
hardly	hardly	hardly
any	any	any
danger.	danger.	danger.
the	The	the
intention	intention	intention
with	with	with
which	which	which
he	he	he
had	had	had
done	done	done
what	what	what
he	he	he
had	had	had
done,	done,	done,
even	even	even
although	although	although
he	he	he
had	had	had
left	left	left
it	it	it
incomplete,	incomplete,	incomplete,
presented	presented	presented
it	it	it
before	before	before
him	him	him
in	in	in
an	an	an
aspect	aspect	aspect
that	that	that
would	would	would
be	be	be
gratefully	gratefully	gratefully
acknowledged	acknowledged	acknowledged
in	in	in
France	France	France
on	on	on
his	his	his
presenting	presenting	presenting
himself	himself	himself
to	to	to
assert	assert	assert
it.	it.	it.
Then,	Then,	Then,
that	that	that
glorious	glorious	glorious
vision	vision	vision
of	of	of
doing	doing	doing
good,	good,	good,
which	which	which
is	is	is
so	so	so
often	often	often
the	the	the
sanguine	sanguine	sanguine
mirage	mirage	mirage
of	of	of
so	so	so
many	many	many
good	good	good
minds,	minds,	minds,
arose	arose	arose
before	before	before
him,	him,	him,
and	and	and
he	he	he
even	even	even
saw	saw	saw
himself	himself	himself
in	in	in
the	the	the
illusion	illusion	illusion
with	with	with
some	some	some
influence	influence	influence
to	to	to
guide	guide	guide
this	this	this
raging	raging	raging
Revolution	Revolution	Revolution
that	that	that
was	was	was
running	running	running
so	so	so
fearfully	fearfully	fearfully
wild.	wild.	wild.
As	As	As
he	he	he
walked	walked	walked
to	to	to
and	and	and
fro	fro	fro
with	with	with
his	his	his
resolution	resolution	resolution
made,	made,	made,
he	he	he
considered	considered	considered
that	that	that
neither	neither	neither
Lucie	Lucie	Lucie
nor	nor	nor
her	her	her
father	father	father
must	must	must
know	know	know
of	of	of
it	it	it
until	until	until
he	he	he
was	was	was
gone.	gone.	gone.
Lucie	Lucie	Lucie
should	should	should
be	be	be
spared	spared	spared
the	the	the
pain	pain	pain
of	of	of
separation;	separation;	separation;
and	and	and
her	her	her
father,	father,	father,
always	always	always
reluctant	reluctant	reluctant
to	to	to
turn	turn	turn
his	his	his
thoughts	thoughts	thoughts
towards	towards	towards
the	a	the
dangerous	dangerous	dangerous
ground	ground	ground
of	of	of
old,	old,	old,
should	should	should
come	come	come
to	to	to
the	the	the
knowledge	knowledge	knowledge
of	of	of
the	a	the
step,	step,	step,
as	as	as
a	the	the
step	step	step
taken,	taken,	taken,
and	and	and
not	not	not
in	in	in
the	the	the
balance	balance	balance
of	of	of
suspense	suspense	suspense
and	and	and
doubt.	doubt.	doubt.
How	How	How
much	much	much
of	of	of
the	the	the
incompleteness	incompleteness	incompleteness
of	of	of
his	his	his
situation	situation	situation
was	was	was
referable	referable	referable
to	to	to
her	her	her
father,	father,	father,
through	through	through
the	the	the
painful	painful	painful
anxiety	anxiety	anxiety
to	to	to
avoid	avoid	avoid
reviving	reviving	reviving
old	old	old
associations	associations	associations
of	of	of
France	France	France
in	in	in
his	his	his
mind,	mind,	mind,
he	he	he
did	did	did
not	not	not
discuss	discuss	discuss
with	with	with
himself.	himself.	himself.
But,	But,	But,
that	that	that
circumstance	circumstance	circumstance
too,	too,	too,
had	had	had
had	had	had
its	its	its
influence	influence	influence
in	in	in
his	his	his
course.	course.	course.
He	He	He
walked	walked	walked
to	to	to
and	and	and
fro,	fro,	fro,
with	with	with
thoughts	thoughts	thoughts
very	very	very
busy,	busy,	busy,
until	until	until
it	it	it
was	was	was
time	time	time
to	to	to
return	return	return
to	to	to
Tellson's	Tellson's	Tellson's
and	and	and
take	take	take
leave	leave	leave
of	of	of
Mr.	Mr.	Mr.
Lorry.	Lorry.	Lorry.
As	As	As
soon	soon	soon
as	as	as
he	he	he
arrived	arrived	arrived
in	in	in
Paris	Paris	Paris
he	he	he
would	would	would
present	present	present
himself	himself	himself
to	to	to
this	this	this
old	old	old
friend,	friend,	friend,
but	but	but
he	he	he
must	must	must
say	say	say
nothing	nothing	nothing
of	of	of
his	his	his
intention	intention	intention
now.	now.	now.
a	The	the
carriage	carriage	carriage
with	with	with
post-horses	post-horses	post-horses
was	was	was
ready	ready	ready
at	at	at
the	the	the
Bank	Bank	Bank
door,	door,	door,
and	and	and
Jerry	Jerry	Jerry
was	was	was
booted	booted	booted
and	and	and
equipped.	equipped.	equipped.
"I	"I	"I
have	have	have
delivered	delivered	delivered
that	that	that
letter,"	letter,"	letter,"
said	said	said
Charles	Charles	Charles
Darnay	Darnay	Darnay
to	to	to
Mr.	Mr.	Mr.
Lorry.	Lorry.	Lorry.
"I	"I	"I
would	would	would
not	not	not
consent	consent	consent
to	to	to
your	your	your
being	being	being
charged	charged	charged
with	with	with
any	any	any
written	written	written
answer,	answer,	answer,
but	but	but
perhaps	perhaps	perhaps
you	you	you
will	will	will
take	take	take
a	the	the
verbal	verbal	verbal
one?"	one?"	one?"
"That	"That	"That
I	I	I
will,	will,	will,
and	and	and
readily,"	readily,"	readily,"
said	said	said
Mr.	Mr.	Mr.
Lorry,	Lorry,	Lorry,
"if	"if	"if
it	it	it
is	is	is
not	not	not
dangerous."	dangerous."	dangerous."
"Not	"Not	"Not
at	at	at
all.	all.	all.
Though	Though	Though
it	it	it
is	is	is
to	to	to
a	the	the
prisoner	prisoner	prisoner
in	in	in
the	a	the
Abbaye."	Abbaye."	Abbaye."
"What	"What	"What
is	is	is
his	his	his
name?"	name?"	name?"
said	said	said
Mr.	Mr.	Mr.
Lorry,	Lorry,	Lorry,
with	with	with
his	his	his
open	open	open
pocket-book	pocket-book	pocket-book
in	in	in
his	his	his
hand.	hand.	hand.
"Gabelle."	"Gabelle."	"Gabelle."
"Gabelle.	"Gabelle.	"Gabelle.
And	And	And
what	what	what
is	is	is
the	a	the
message	message	message
to	to	to
the	the	the
unfortunate	unfortunate	unfortunate
Gabelle	Gabelle	Gabelle
in	in	in
prison?"	prison?"	prison?"
"Simply,	"Simply,	"Simply,
'that	'that	'that
he	he	he
has	has	has
received	received	received
the	the	the
letter,	letter,	letter,
and	and	and
will	will	will
come.'"	come.'"	come.'"
"Any	"Any	"Any
time	time	time
mentioned?"	mentioned?"	mentioned?"
"He	"He	"He
will	will	will
start	start	start
upon	upon	upon
his	his	his
journey	journey	journey
to-morrow	to-morrow	to-morrow
night."	night."	night."
"Any	"Any	"Any
person	person	person
mentioned?"	mentioned?"	mentioned?"
"No."	"No."	"No."
He	He	He
helped	helped	helped
Mr.	Mr.	Mr.
Lorry	Lorry	Lorry
to	to	to
wrap	wrap	wrap
himself	himself	himself
in	in	in
a	the	the
number	number	number
of	of	of
coats	coats	coats
and	and	and
cloaks,	cloaks,	cloaks,
and	and	and
went	went	went
out	out	out
with	with	with
him	him	him
from	from	from
the	the	the
warm	warm	warm
atmosphere	atmosphere	atmosphere
of	of	of
the	the	the
old	old	old
Bank,	Bank,	Bank,
into	into	into
the	the	the
misty	misty	misty
air	air	air
of	of	of
Fleet-street.	Fleet-street.	Fleet-street.
"My	"My	"My
love	love	love
to	to	to
Lucie,	Lucie,	Lucie,
and	and	and
to	to	to
little	little	little
Lucie,"	Lucie,"	Lucie,"
said	said	said
Mr.	Mr.	Mr.
Lorry	Lorry	Lorry
at	at	at
parting,	parting,	parting,
"and	"and	"and
take	take	take
precious	precious	precious
care	care	care
of	of	of
them	them	them
till	till	till
I	I	I
come	come	come
back."	back."	back."
Charles	Charles	Charles
Darnay	Darnay	Darnay
shook	shook	shook
his	his	his
head	head	head
and	and	and
doubtfully	doubtfully	doubtfully
smiled,	smiled,	smiled,
as	as	as
the	a	the
carriage	carriage	carriage
rolled	rolled	rolled
away.	away.	away.
That	That	That
night--it	night--it	night--it
was	was	was
the	the	the
fourteenth	fourteenth	fourteenth
of	of	of
August--he	August--he	August--he
sat	sat	sat
up	up	up
late,	late,	late,
and	and	and
wrote	wrote	wrote
two	two	two
fervent	fervent	fervent
letters;	letters;	letters;
one	one	one
was	was	was
to	to	to
Lucie,	Lucie,	Lucie,
explaining	explaining	explaining
the	the	the
strong	strong	strong
obligation	obligation	obligation
he	he	he
was	was	was
under	under	under
to	to	to
go	go	go
to	to	to
Paris,	Paris,	Paris,
and	and	and
showing	showing	showing
her,	her,	her,
at	at	at
length,	length,	length,
the	the	the
reasons	reasons	reasons
that	that	that
he	he	he
had,	had,	had,
for	for	for
feeling	feeling	feeling
confident	confident	confident
that	that	that
he	he	he
could	could	could
become	become	become
involved	involved	involved
in	in	in
no	no	no
personal	personal	personal
danger	danger	danger
there;	there;	there;
the	the	the
other	other	other
was	was	was
to	to	to
the	the	the
Doctor,	Doctor,	Doctor,
confiding	confiding	confiding
Lucie	Lucie	Lucie
and	and	and
their	their	their
dear	dear	dear
child	child	child
to	to	to
his	his	his
care,	care,	care,
and	and	and
dwelling	dwelling	dwelling
on	on	on
the	the	the
same	same	same
topics	topics	topics
with	with	with
the	a	the
strongest	strongest	strongest
assurances.	assurances.	assurances.
To	To	To
both,	both,	both,
he	he	he
wrote	wrote	wrote
that	that	that
he	he	he
would	would	would
despatch	despatch	despatch
letters	letters	letters
in	in	in
proof	proof	proof
of	of	of
his	his	his
safety,	safety,	safety,
immediately	immediately	immediately
after	after	after
his	his	his
arrival.	arrival.	arrival.
It	It	It
was	was	was
a	a	the
hard	hard	hard
day,	day,	day,
that	that	that
day	day	day
of	of	of
being	being	being
among	among	among
them,	them,	them,
with	with	with
the	a	the
first	first	first
reservation	reservation	reservation
of	of	of
their	their	their
joint	joint	joint
lives	lives	lives
on	on	on
his	his	his
mind.	mind.	mind.
It	It	It
was	was	was
a	a	the
hard	hard	hard
matter	matter	matter
to	to	to
preserve	preserve	preserve
the	the	the
innocent	innocent	innocent
deceit	deceit	deceit
of	of	of
which	which	which
they	they	they
were	were	were
profoundly	profoundly	profoundly
unsuspicious.	unsuspicious.	unsuspicious.
But,	But,	But,
an	an	an
affectionate	affectionate	affectionate
glance	glance	glance
at	at	at
his	his	his
wife,	wife,	wife,
so	so	so
happy	happy	happy
and	and	and
busy,	busy,	busy,
made	made	made
him	him	him
resolute	resolute	resolute
not	not	not
to	to	to
tell	tell	tell
her	her	her
what	what	what
impended	impended	impended
(he	(he	(he
had	had	had
been	been	been
half	half	half
moved	moved	moved
to	to	to
do	do	do
it,	it,	it,
so	so	so
strange	strange	strange
it	it	it
was	was	was
to	to	to
him	him	him
to	to	to
act	act	act
in	in	in
anything	anything	anything
without	without	without
her	her	her
quiet	quiet	quiet
aid),	aid),	aid),
and	and	and
the	the	the
day	day	day
passed	passed	passed
quickly.	quickly.	quickly.
Early	Early	Early
in	in	in
the	a	the
evening	evening	evening
he	he	he
embraced	embraced	embraced
her,	her,	her,
and	and	and
her	her	her
scarcely	scarcely	scarcely
less	less	less
dear	dear	dear
namesake,	namesake,	namesake,
pretending	pretending	pretending
that	that	that
he	he	he
would	would	would
return	return	return
by-and-bye	by-and-bye	by-and-bye
(an	(an	(an
imaginary	imaginary	imaginary
engagement	engagement	engagement
took	took	took
him	him	him
out,	out,	out,
and	and	and
he	he	he
had	had	had
secreted	secreted	secreted
a	a	the
valise	valise	valise
of	of	of
clothes	clothes	clothes
ready),	ready),	ready),
and	and	and
so	so	so
he	he	he
emerged	emerged	emerged
into	into	into
the	the	the
heavy	heavy	heavy
mist	mist	mist
of	of	of
the	the	the
heavy	heavy	heavy
streets,	streets,	streets,
with	with	with
a	the	the
heavier	heavier	heavier
heart.	heart.	heart.
the	The	the
unseen	unseen	unseen
force	force	force
was	was	was
drawing	drawing	drawing
him	him	him
fast	fast	fast
to	to	to
itself,	itself,	itself,
now,	now,	now,
and	and	and
all	all	all
the	a	the
tides	tides	tides
and	and	and
winds	winds	winds
were	were	were
setting	setting	setting
straight	straight	straight
and	and	and
strong	strong	strong
towards	towards	towards
it.	it.	it.
He	He	He
left	left	left
his	his	his
two	two	two
letters	letters	letters
with	with	with
a	a	the
trusty	trusty	trusty
porter,	porter,	porter,
to	to	to
be	be	be
delivered	delivered	delivered
half	half	half
an	an	an
hour	hour	hour
before	before	before
midnight,	midnight,	midnight,
and	and	and
no	no	no
sooner;	sooner;	sooner;
took	took	took
horse	horse	horse
for	for	for
Dover;	Dover;	Dover;
and	and	and
began	began	began
his	his	his
journey.	journey.	journey.
"For	"For	"For
the	the	the
love	love	love
of	of	of
Heaven,	Heaven,	Heaven,
of	of	of
justice,	justice,	justice,
of	of	of
generosity,	generosity,	generosity,
of	of	of
the	the	the
honour	honour	honour
of	of	of
your	your	your
noble	noble	noble
name!"	name!"	name!"
was	was	was
the	the	the
poor	poor	poor
prisoner's	prisoner's	prisoner's
cry	cry	cry
with	with	with
which	which	which
he	he	he
strengthened	strengthened	strengthened
his	his	his
sinking	sinking	sinking
heart,	heart,	heart,
as	as	as
he	he	he
left	left	left
all	all	all
that	that	that
was	was	was
dear	dear	dear
on	on	on
earth	earth	earth
behind	behind	behind
him,	him,	him,
and	and	and
floated	floated	floated
away	away	away
for	for	for
the	a	the
Loadstone	Loadstone	Loadstone
Rock.	Rock.	Rock.
the	The	the
end	end	end
of	of	of
the	the	the
second	second	second
book.	book.	book.
Book	Book	Book
the	the	the
Third--the	Third--the	Third--the
Track	Track	Track
of	of	of
the	the	the
Storm	Storm	Storm
I.	I.	I.
In	In	In
Secret	Secret	Secret
the	The	the
traveller	traveller	traveller
fared	fared	fared
slowly	slowly	slowly
on	on	on
his	his	his
way,	way,	way,
who	who	who
fared	fared	fared
towards	towards	towards
Paris	Paris	Paris
from	from	from
England	England	England
in	in	in
the	the	the
autumn	autumn	autumn
of	of	of
the	the	the
year	year	year
one	one	one
thousand	thousand	thousand
seven	seven	seven
hundred	hundred	hundred
and	and	and
ninety-two.	ninety-two.	ninety-two.
More	More	More
than	than	than
enough	enough	enough
of	of	of
bad	bad	bad
roads,	roads,	roads,
bad	bad	bad
equipages,	equipages,	equipages,
and	and	and
bad	bad	bad
horses,	horses,	horses,
he	he	he
would	would	would
have	have	have
encountered	encountered	encountered
to	to	to
delay	delay	delay
him,	him,	him,
though	though	though
the	a	the
fallen	fallen	fallen
and	and	and
unfortunate	unfortunate	unfortunate
King	King	King
of	of	of
France	France	France
had	had	had
been	been	been
upon	upon	upon
his	his	his
throne	throne	throne
in	in	in
all	all	all
his	his	his
glory;	glory;	glory;
but,	but,	but,
the	the	the
changed	changed	changed
times	times	times
were	were	were
fraught	fraught	fraught
with	with	with
other	other	other
obstacles	obstacles	obstacles
than	than	than
these.	these.	these.
Every	Every	Every
town-gate	town-gate	town-gate
and	and	and
village	village	village
taxing-house	taxing-house	taxing-house
had	had	had
its	its	its
band	band	band
of	of	of
citizen-patriots,	citizen-patriots,	citizen-patriots,
with	with	with
their	their	their
national	national	national
muskets	muskets	muskets
in	in	in
a	the	the
most	most	most
explosive	explosive	explosive
state	state	state
of	of	of
readiness,	readiness,	readiness,
who	who	who
stopped	stopped	stopped
all	all	all
comers	comers	comers
and	and	and
goers,	goers,	goers,
cross-questioned	cross-questioned	cross-questioned
them,	them,	them,
inspected	inspected	inspected
their	their	their
papers,	papers,	papers,
looked	looked	looked
for	for	for
their	their	their
names	names	names
in	in	in
lists	lists	lists
of	of	of
their	their	their
own,	own,	own,
turned	turned	turned
them	them	them
back,	back,	back,
or	or	or
sent	sent	sent
them	them	them
on,	on,	on,
or	or	or
